id,titulo,empresa,ubicacion,modalidad,salario_min,salario_max,descripcion,requisitos,url,estado,area
vac_200,Analista de Estados Financieros,Scotiabank Colpatria,"Medellín, Antioquia",remoto,13482499,15398346,Reconocida entidad financiera busca profesional con sólido perfil analítico y orientación al cliente para fortalecer nuestro equipo. Scotiabank Colpatria es una de las organizaciones líderes en su sector en Colombia.,niif; consolidación; auditoría; proactividad; pensamiento crítico,https://empleos.scotiabank-colpatria.com.co/oferta/8550,activa,economia_finanzas
vac_201,Coordinador HSEQ Junior,ISA,"Bucaramanga, Santander",hibrido,9360607,10806769,Empresa líder del sector industrial busca ingeniero(a) con sólida formación técnica y capacidad para liderar proyectos de alto impacto. ISA es una de las organizaciones líderes en su sector en Colombia.,sg-sst; iso 45001; auditorías hseq; resolución de problemas,https://empleos.isa.com.co/oferta/1328,activa,ingenierias
vac_202,Auxiliar de Farmacia,Compensar,"Medellín, Antioquia",remoto,5347851,6063631,Reconocida institución del sector salud busca profesional comprometido con el bienestar del paciente y los más altos estándares de calidad. Compensar es una de las organizaciones líderes en su sector en Colombia.,dispensación; inventarios; atención al cliente; resolución de problemas; trabajo en equipo,https://empleos.compensar.com.co/oferta/9313,inactiva,salud
vac_203,Especialista en Sostenibilidad,Diseño con Maderas,"Cali, Valle del Cauca",remoto,3342762,4430019,"Reconocido estudio de arquitectura busca profesional creativo, riguroso y apasionado por el diseño para sumarse a proyectos de alto impacto. Diseño con Maderas es una de las organizaciones líderes en su sector en Colombia.",leed; edge; bioclimática; resolución de problemas; pensamiento crítico,https://empleos.diseño-con-maderas.com.co/oferta/6152,activa,arquitectura
vac_204,Productor de Radio,RCN Radio,Remoto - Colombia,presencial,3670841,6103721,"Reconocido medio de comunicación busca profesional riguroso, ético y con buena pluma para producir contenido relevante y de calidad. RCN Radio es una de las organizaciones líderes en su sector en Colombia.",audio; guión; moderación; orientación al detalle,https://empleos.rcn-radio.com.co/oferta/4415,cerrada,comunicacion
vac_205,Abogado Litigante Civil Senior,Gómez-Pinzón,"Bogotá, Cundinamarca",hibrido,9455572,11324494,Prestigiosa firma legal busca abogado(a) con sólido criterio jurídico y capacidad para atender clientes corporativos de alto nivel. Gómez-Pinzón es una de las organizaciones líderes en su sector en Colombia.,litigios; audiencias; código general del proceso; pensamiento crítico; comunicación efectiva,https://empleos.gómez-pinzón.com.co/oferta/6829,inactiva,derecho
vac_206,Especialista Tributario,Protección,"Medellín, Antioquia",presencial,7493143,9205314,Reconocida entidad financiera busca profesional con sólido perfil analítico y orientación al cliente para fortalecer nuestro equipo. Protección es una de las organizaciones líderes en su sector en Colombia.,dian; iva; renta; precios de transferencia; resolución de problemas; pensamiento crítico,https://empleos.protección.com.co/oferta/6714,inactiva,economia_finanzas
vac_207,Solutions Architect,Bancolombia,"Bogotá, Cundinamarca",hibrido,6328419,8778912,Buscamos un profesional apasionado por la tecnología que se sume a nuestro equipo de ingeniería para construir productos escalables y de alto impacto. Bancolombia es una de las organizaciones líderes en su sector en Colombia.,aws; microservicios; event-driven; kafka; comunicación efectiva; orientación al detalle,https://empleos.bancolombia.com.co/oferta/2876,activa,tecnologia
vac_208,Químico Analítico,Colciencias,"Manizales, Caldas",presencial,6643209,8890227,Reconocida institución de investigación busca científico apasionado por la generación de conocimiento y la publicación de resultados. Colciencias es una de las organizaciones líderes en su sector en Colombia.,cromatografía; hplc; espectrofotometría; comunicación efectiva,https://empleos.colciencias.com.co/oferta/1187,activa,ciencias
vac_209,Microbiólogo Industrial,INS,"Bogotá, Cundinamarca",hibrido,5131454,7141439,Reconocida institución de investigación busca científico apasionado por la generación de conocimiento y la publicación de resultados. INS es una de las organizaciones líderes en su sector en Colombia.,control microbiológico; fermentación; pensamiento crítico; trabajo en equipo,https://empleos.ins.com.co/oferta/1567,inactiva,ciencias
vac_210,Camarógrafo / Camarógrafa,RCN Radio,"Bogotá, Cundinamarca",presencial,7290292,9958776,"Reconocido medio de comunicación busca profesional riguroso, ético y con buena pluma para producir contenido relevante y de calidad. RCN Radio es una de las organizaciones líderes en su sector en Colombia.",cámara; iluminación; premiere; pensamiento crítico; resolución de problemas,https://empleos.rcn-radio.com.co/oferta/5111,activa,comunicacion
vac_211,Médico Auditor Junior,Bayer Colombia,"Cali, Valle del Cauca",presencial,3947217,5274634,Reconocida institución del sector salud busca profesional comprometido con el bienestar del paciente y los más altos estándares de calidad. Bayer Colombia es una de las organizaciones líderes en su sector en Colombia.,auditoría clínica; MIPRES; tarifarios; comunicación efectiva,https://empleos.bayer-colombia.com.co/oferta/9095,activa,salud
vac_212,Ingeniero Civil de Proyectos,Mexichem,"Bucaramanga, Santander",hibrido,10646345,11701310,Empresa líder del sector industrial busca ingeniero(a) con sólida formación técnica y capacidad para liderar proyectos de alto impacto. Mexichem es una de las organizaciones líderes en su sector en Colombia.,autocad; ms project; presupuestos; comunicación efectiva,https://empleos.mexichem.com.co/oferta/5135,activa,ingenierias
vac_213,Ingeniero Industrial Procesos,Mineros S.A.,"Pereira, Risaralda",presencial,9255802,11749011,Empresa líder del sector industrial busca ingeniero(a) con sólida formación técnica y capacidad para liderar proyectos de alto impacto. Mineros S.A. es una de las organizaciones líderes en su sector en Colombia.,lean six sigma; mejora continua; kpi; trabajo en equipo; resolución de problemas,https://empleos.mineros-sa.com.co/oferta/5965,activa,ingenierias
vac_214,Site Reliability Engineer,Platzi,"Bogotá, Cundinamarca",hibrido,10731738,13479314,Buscamos un profesional apasionado por la tecnología que se sume a nuestro equipo de ingeniería para construir productos escalables y de alto impacto. Platzi es una de las organizaciones líderes en su sector en Colombia.,kubernetes; prometheus; go; linux; comunicación efectiva,https://empleos.platzi.com.co/oferta/4545,activa,tecnologia
vac_215,Arquitecto Residente de Obra Semi-Senior,Conconcreto,"Bogotá, Cundinamarca",hibrido,8087480,9324192,"Reconocido estudio de arquitectura busca profesional creativo, riguroso y apasionado por el diseño para sumarse a proyectos de alto impacto. Conconcreto es una de las organizaciones líderes en su sector en Colombia.",interventoría; planos; presupuestos; proactividad,https://empleos.conconcreto.com.co/oferta/1185,activa,arquitectura
vac_216,QA Automation Engineer,Frubana,"Bogotá, Cundinamarca",hibrido,8953695,10895518,Buscamos un profesional apasionado por la tecnología que se sume a nuestro equipo de ingeniería para construir productos escalables y de alto impacto. Frubana es una de las organizaciones líderes en su sector en Colombia.,selenium; cypress; python; ci/cd; resolución de problemas; pensamiento crítico,https://empleos.frubana.com.co/oferta/5438,activa,tecnologia
vac_217,Ingeniero de Calidad,Postobón,"Bogotá, Cundinamarca",hibrido,7946983,9401240,Empresa líder del sector industrial busca ingeniero(a) con sólida formación técnica y capacidad para liderar proyectos de alto impacto. Postobón es una de las organizaciones líderes en su sector en Colombia.,iso 9001; auditorías; gestión de calidad; orientación al detalle; pensamiento crítico,https://empleos.postobón.com.co/oferta/9773,inactiva,ingenierias
vac_218,Tutor de Programación Online Junior,San Carlos,"Bucaramanga, Santander",hibrido,3397720,5735550,"Reconocida institución educativa busca docente apasionado por la formación de nuevas generaciones, con visión innovadora y vocación pedagógica. San Carlos es una de las organizaciones líderes en su sector en Colombia.",python; javascript; didáctica digital; proactividad,https://empleos.san-carlos.com.co/oferta/7001,inactiva,educacion
vac_219,Especialista en Influencer Marketing,DDB Colombia,"Cali, Valle del Cauca",hibrido,4979711,6567823,Reconocida agencia / marca busca profesional creativo y data-driven para liderar estrategias de marketing y crecimiento digital. DDB Colombia es una de las organizaciones líderes en su sector en Colombia.,negociación; kpis; creator economy; pensamiento crítico; trabajo en equipo,https://empleos.ddb-colombia.com.co/oferta/4111,activa,marketing
vac_220,Productor de Radio,Caracol Televisión,"Bogotá, Cundinamarca",remoto,2451520,3062102,"Reconocido medio de comunicación busca profesional riguroso, ético y con buena pluma para producir contenido relevante y de calidad. Caracol Televisión es una de las organizaciones líderes en su sector en Colombia.",audio; guión; moderación; trabajo en equipo,https://empleos.caracol-televisión.com.co/oferta/5300,activa,comunicacion
vac_221,Coordinador de Convivencia,San Carlos,"Medellín, Antioquia",presencial,7272284,8352769,"Reconocida institución educativa busca docente apasionado por la formación de nuevas generaciones, con visión innovadora y vocación pedagógica. San Carlos es una de las organizaciones líderes en su sector en Colombia.",resolución de conflictos; ley 1620; proactividad,https://empleos.san-carlos.com.co/oferta/8873,activa,educacion
vac_222,Frontend Engineer Semi-Senior,Habi,"Bogotá, Cundinamarca",presencial,11889076,14422104,Buscamos un profesional apasionado por la tecnología que se sume a nuestro equipo de ingeniería para construir productos escalables y de alto impacto. Habi es una de las organizaciones líderes en su sector en Colombia.,react; typescript; tailwind; next.js; proactividad,https://empleos.habi.com.co/oferta/3594,activa,tecnologia
vac_223,Camarógrafo / Camarógrafa,La República,"Cali, Valle del Cauca",presencial,7277812,7954752,"Reconocido medio de comunicación busca profesional riguroso, ético y con buena pluma para producir contenido relevante y de calidad. La República es una de las organizaciones líderes en su sector en Colombia.",cámara; iluminación; premiere; resolución de problemas,https://empleos.la-república.com.co/oferta/8884,activa,comunicacion
vac_224,Investigador de Mercado,Y&R Colombia,"Cali, Valle del Cauca",hibrido,8339896,9085876,Reconocida agencia / marca busca profesional creativo y data-driven para liderar estrategias de marketing y crecimiento digital. Y&R Colombia es una de las organizaciones líderes en su sector en Colombia.,encuestas; spss; focus groups; trabajo en equipo,https://empleos.yandr-colombia.com.co/oferta/7816,activa,marketing
vac_225,Analista de Estados Financieros,Banco de Occidente,"Barranquilla, Atlántico",hibrido,10867799,12661911,Reconocida entidad financiera busca profesional con sólido perfil analítico y orientación al cliente para fortalecer nuestro equipo. Banco de Occidente es una de las organizaciones líderes en su sector en Colombia.,niif; consolidación; auditoría; pensamiento crítico,https://empleos.banco-de-occidente.com.co/oferta/9281,activa,economia_finanzas
vac_226,Docente Primaria,Universidad del Rosario,"Barranquilla, Atlántico",presencial,5159635,6668634,"Reconocida institución educativa busca docente apasionado por la formación de nuevas generaciones, con visión innovadora y vocación pedagógica. Universidad del Rosario es una de las organizaciones líderes en su sector en Colombia.",multigrado; didáctica; evaluación formativa; proactividad,https://empleos.universidad-del-rosario.com.co/oferta/2402,activa,educacion
